#Sensor,HR,PULSE,RESP,SpO2,HR_L,PULSE_L,RESP_L,Spo2_L
34,82,80,19,100,0,0,0,0
34,83,80,19,100,0,0,0,0
34,84,80,19,100,0,0,0,0
34,87,81,18,100,0,0,0,0
34,87,81,18,100,0,0,0,0
34,88,81,18,100,0,0,0,0
34,88,81,18,100,0,0,0,0
34,89,82,18,100,0,0,0,0
34,90,83,18,100,0,0,0,0
34,90,84,16,100,0,0,0,0
34,88,86,16,100,0,0,0,0
34,87,87,17,100,0,0,0,0
34,86,88,17,100,0,0,0,0
34,86,89,17,100,0,0,0,0
34,86,89,17,100,0,0,0,0
34,85,89,17,100,0,0,0,0
34,84,89,17,100,0,0,0,0
34,84,88,17,100,0,0,0,0
34,84,87,17,100,0,0,0,0
34,84,86,17,100,0,0,0,0
34,83,86,18,100,0,0,0,0
34,83,85,18,100,0,0,0,0
34,83,85,18,100,0,0,0,0
34,83,84,18,100,0,0,0,0
34,83,84,18,100,0,0,0,0
34,83,83,18,100,0,0,0,0
34,83,83,17,100,0,0,0,0
34,83,83,17,100,0,0,0,0
34,83,82,17,100,0,0,0,0
34,83,82,17,100,0,0,0,0
34,83,82,18,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,82,82,20,100,0,0,0,0
34,82,82,20,100,0,0,0,0
34,82,83,20,100,0,0,0,0
34,82,82,20,100,0,0,0,0
34,82,82,20,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,79,81,18,100,0,0,0,0
34,79,80,18,100,0,0,0,0
34,79,80,18,100,0,0,0,0
34,79,80,18,100,0,0,0,0
34,79,80,18,100,0,0,0,0
34,79,80,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,80,79,19,100,0,0,0,0
34,80,79,19,100,0,0,0,0
34,85,79,19,100,0,0,0,0
34,89,79,18,100,0,0,0,0
34,90,79,20,100,0,0,0,0
34,92,79,20,100,0,0,0,0
34,93,79,21,100,0,0,1,0
34,99,79,21,100,0,0,1,0
34,103,81,22,100,0,0,1,0
34,99,81,22,100,0,0,1,0
34,95,82,22,100,0,0,1,0
34,96,84,22,100,0,0,1,0
34,96,84,22,100,0,0,1,0
34,95,85,22,100,0,0,1,0
34,95,86,23,100,0,0,1,0
34,89,86,25,100,0,0,1,0
34,89,86,25,100,0,0,1,0
34,87,87,25,100,0,0,1,0
34,87,87,24,100,0,0,1,0
34,87,87,23,100,0,0,1,0
34,88,87,22,100,0,0,1,0
34,89,87,21,100,0,0,1,0
34,90,86,21,100,0,0,1,0
34,89,86,21,100,0,0,1,0
34,88,86,21,100,0,0,1,0
34,88,87,21,100,0,0,1,0
34,85,87,21,100,0,0,1,0
34,84,88,21,100,0,0,1,0
34,82,88,20,100,0,0,0,0
34,82,88,20,99,0,0,0,0
34,81,88,20,99,0,0,0,0
34,80,86,19,100,0,0,0,0
34,81,84,19,100,0,0,0,0
34,81,83,19,100,0,0,0,0
34,82,83,19,100,0,0,0,0
34,82,82,19,100,0,0,0,0
34,83,80,19,100,0,0,0,0
34,83,80,19,100,0,0,0,0
34,82,81,19,100,0,0,0,0
34,82,81,19,100,0,0,0,0
34,82,81,19,100,0,0,0,0
34,82,81,19,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,82,82,21,100,0,0,1,0
34,82,82,21,100,0,0,1,0
34,82,82,21,100,0,0,1,0
34,82,82,22,100,0,0,1,0
34,82,82,22,100,0,0,1,0
34,81,82,22,100,0,0,1,0
34,81,82,22,100,0,0,1,0
34,81,82,21,100,0,0,1,0
34,82,82,21,100,0,0,1,0
34,80,82,21,100,0,0,1,0
34,79,81,21,100,0,0,1,0
34,79,81,21,100,0,0,1,0
34,79,81,21,100,0,0,1,0
34,79,80,20,100,0,0,0,0
34,80,80,20,100,0,0,0,0
34,80,80,20,100,0,0,0,0
34,80,79,20,100,0,0,0,0
34,80,79,19,100,0,0,0,0
34,80,79,19,100,0,0,0,0
34,80,79,19,100,0,0,0,0
34,80,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,19,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,78,79,18,100,0,0,0,0
34,78,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,78,79,18,100,0,0,0,0
34,78,79,17,100,0,0,0,0
34,79,79,17,100,0,0,0,0
34,79,79,17,100,0,0,0,0
34,79,78,17,100,0,0,0,0
34,79,79,17,100,0,0,0,0
34,79,79,17,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,80,80,18,100,0,0,0,0
34,80,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,80,80,18,100,0,0,0,0
34,80,80,18,100,0,0,0,0
34,80,80,19,100,0,0,0,0
34,80,80,19,100,0,0,0,0
34,79,80,19,100,0,0,0,0
34,79,80,19,100,0,0,0,0
34,79,80,19,100,0,0,0,0
34,78,80,19,100,0,0,0,0
34,78,80,19,100,0,0,0,0
34,78,80,19,100,0,0,0,0
34,78,79,19,100,0,0,0,0
34,78,79,19,100,0,0,0,0
34,77,79,19,100,0,0,0,0
34,78,78,19,100,0,0,0,0
34,78,78,19,100,0,0,0,0
34,78,78,19,100,0,0,0,0
34,78,78,19,100,0,0,0,0
34,78,78,19,100,0,0,0,0
34,79,77,19,100,0,0,0,0
34,79,77,19,100,0,0,0,0
34,79,77,19,100,0,0,0,0
34,80,78,18,100,0,0,0,0
34,79,78,18,100,0,0,0,0
34,79,78,18,100,0,0,0,0
34,80,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,80,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,79,79,18,100,0,0,0,0
34,80,79,18,100,0,0,0,0
34,80,79,18,100,0,0,0,0
34,80,79,18,100,0,0,0,0
34,80,79,18,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,80,79,17,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,82,80,17,100,0,0,0,0
34,82,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,80,18,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,80,80,16,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,82,80,17,100,0,0,0,0
34,82,80,17,100,0,0,0,0
34,82,80,18,100,0,0,0,0
34,82,81,18,100,0,0,0,0
34,82,81,18,100,0,0,0,0
34,82,81,18,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,82,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,81,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,80,81,18,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,80,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,82,80,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,83,82,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,84,81,17,100,0,0,0,0
34,84,82,17,100,0,0,0,0
34,85,82,17,100,0,0,0,0
34,85,82,17,100,0,0,0,0
34,85,83,17,100,0,0,0,0
34,85,83,17,100,0,0,0,0
34,85,84,17,100,0,0,0,0
34,85,84,17,100,0,0,0,0
34,85,84,17,100,0,0,0,0
34,85,84,17,100,0,0,0,0
34,85,85,17,100,0,0,0,0
34,84,85,17,100,0,0,0,0
34,84,85,17,100,0,0,0,0
34,84,85,17,100,0,0,0,0
34,84,85,17,100,0,0,0,0
34,85,84,17,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,84,84,18,100,0,0,0,0
34,83,84,18,100,0,0,0,0
34,83,84,18,100,0,0,0,0
34,83,84,18,100,0,0,0,0
34,83,84,18,100,0,0,0,0
34,82,83,18,100,0,0,0,0
34,82,83,18,100,0,0,0,0
34,82,83,18,100,0,0,0,0
34,81,83,18,100,0,0,0,0
34,81,83,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,18,100,0,0,0,0
34,81,82,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,17,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
34,83,82,16,100,0,0,0,0
34,82,82,16,100,0,0,0,0
34,82,82,16,100,0,0,0,0
34,82,82,16,100,0,0,0,0
34,82,82,16,100,0,0,0,0
34,82,82,16,100,0,0,0,0
34,82,82,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,80,81,16,100,0,0,0,0
34,80,80,16,100,0,0,0,0
34,80,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,81,80,16,100,0,0,0,0
34,82,80,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,81,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,16,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,82,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,81,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,82,81,17,100,0,0,0,0
34,83,81,17,100,0,0,0,0
35,101,101,18,97,0,0,0,0
35,101,101,18,97,0,0,0,0
35,101,101,18,96,0,0,0,0
35,101,101,18,96,0,0,0,0
35,102,101,18,96,0,0,0,0
35,102,101,18,96,0,0,0,0
35,102,101,18,96,0,0,0,0
35,103,101,18,96,0,0,0,0
35,103,101,18,96,0,0,0,0
35,103,101,18,96,0,0,0,0
35,102,101,18,96,0,0,0,0
35,102,101,18,96,0,0,0,0
35,101,102,18,96,0,0,0,0
35,100,102,18,96,0,0,0,0
35,100,102,18,96,0,0,0,0
35,100,102,19,96,0,0,0,0
35,99,102,19,96,0,0,0,0
35,100,102,19,96,0,0,0,0
35,100,102,19,96,0,0,0,0
35,102,101,19,96,0,0,0,0
35,104,101,17,96,0,0,0,0
35,105,100,17,96,0,0,0,0
35,106,100,17,96,0,0,0,0
35,107,99,17,96,0,0,0,0
35,108,99,17,96,0,0,0,0
35,108,100,17,96,0,0,0,0
35,107,101,17,96,0,0,0,0
35,107,101,17,96,0,0,0,0
35,107,103,17,96,0,0,0,0
35,106,104,17,96,0,0,0,0
35,106,105,17,96,0,0,0,0
35,106,106,16,96,0,0,0,0
35,106,107,16,96,0,0,0,0
35,106,107,16,96,0,0,0,0
35,106,108,16,96,0,0,0,0
35,105,107,16,96,0,0,0,0
35,105,107,16,96,0,0,0,0
35,105,107,16,96,0,0,0,0
35,106,106,16,96,0,0,0,0
35,106,106,18,96,0,0,0,0
35,107,106,18,96,0,0,0,0
35,107,106,17,96,0,0,0,0
35,108,105,16,96,0,0,0,0
35,109,105,15,96,0,0,0,0
35,111,105,14,96,0,0,0,0
35,111,105,15,96,0,0,0,0
35,112,106,15,96,0,0,0,0
35,112,107,15,96,0,0,0,0
35,112,108,15,96,0,0,0,0
35,112,108,15,96,0,0,0,0
35,111,109,16,97,0,0,0,0
35,111,110,16,97,0,0,0,0
35,110,111,16,97,0,0,0,0
35,109,111,16,97,0,0,0,0
35,109,111,16,97,0,0,0,0
35,109,111,15,97,0,0,0,0
35,110,111,15,96,0,0,0,0
35,111,111,15,96,0,0,0,0
35,111,110,15,96,0,0,0,0
35,110,110,15,96,0,0,0,0
35,109,110,15,96,0,0,0,0
35,107,110,15,96,0,0,0,0
35,107,110,15,96,0,0,0,0
35,105,110,15,96,0,0,0,0
35,104,109,15,96,0,0,0,0
35,103,109,15,96,0,0,0,0
35,103,109,15,96,0,0,0,0
35,103,108,15,96,0,0,0,0
35,102,108,15,96,0,0,0,0
35,102,107,15,97,0,0,0,0
35,102,106,15,97,0,0,0,0
35,102,105,15,97,0,0,0,0
35,101,104,15,97,0,0,0,0
35,101,103,15,97,0,0,0,0
35,100,103,14,97,0,0,0,0
35,100,103,14,97,0,0,0,0
35,99,102,14,97,0,0,0,0
35,99,102,15,97,0,0,0,0
35,99,102,15,97,0,0,0,0
35,100,102,15,97,0,0,0,0
35,100,101,15,97,0,0,0,0
35,101,101,15,97,0,0,0,0
35,102,100,15,97,0,0,0,0
35,103,100,15,97,0,0,0,0
35,103,99,16,96,0,0,0,0
35,103,99,16,96,0,0,0,0
35,103,99,16,96,0,0,0,0
35,102,100,16,96,0,0,0,0
35,102,100,16,96,0,0,0,0
35,102,101,16,96,0,0,0,0
35,102,101,16,96,0,0,0,0
35,102,102,16,96,0,0,0,0
35,102,102,16,96,0,0,0,0
35,102,102,16,96,0,0,0,0
35,102,103,16,96,0,0,0,0
35,101,103,16,96,0,0,0,0
35,100,103,16,96,0,0,0,0
35,99,102,16,96,0,0,0,0
35,99,102,16,96,0,0,0,0
35,98,102,16,96,0,0,0,0
35,98,102,16,96,0,0,0,0
35,97,102,16,96,0,0,0,0
35,97,101,16,96,0,0,0,0
35,97,100,16,96,0,0,0,0
35,97,100,16,96,0,0,0,0
35,97,99,16,96,0,0,0,0
35,98,98,16,96,0,0,0,0
35,98,98,16,96,0,0,0,0
35,98,97,16,96,0,0,0,0
35,98,97,16,96,0,0,0,0
35,98,96,16,96,0,0,0,0
35,98,96,16,96,0,0,0,0
35,99,96,16,96,0,0,0,0
35,98,96,16,97,0,0,0,0
35,99,97,16,97,0,0,0,0
35,99,97,16,97,0,0,0,0
35,99,97,16,97,0,0,0,0
35,100,97,16,97,0,0,0,0
35,100,97,16,97,0,0,0,0
35,100,97,16,96,0,0,0,0
35,100,98,16,96,0,0,0,0
35,100,98,16,96,0,0,0,0
35,101,98,16,96,0,0,0,0
35,101,98,16,96,0,0,0,0
35,101,99,16,96,0,0,0,0
35,101,99,16,96,0,0,0,0
35,102,100,16,97,0,0,0,0
35,102,100,16,97,0,0,0,0
35,102,100,16,97,0,0,0,0
35,102,101,16,97,0,0,0,0
35,101,101,16,97,0,0,0,0
35,101,102,16,97,0,0,0,0
35,101,102,16,97,0,0,0,0
35,101,102,16,97,0,0,0,0
35,101,102,16,97,0,0,0,0
35,101,102,16,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,96,0,0,0,0
35,102,102,17,96,0,0,0,0
35,103,102,17,96,0,0,0,0
35,103,101,17,96,0,0,0,0
35,104,101,17,96,0,0,0,0
35,104,101,17,96,0,0,0,0
35,104,102,17,96,0,0,0,0
35,103,102,17,96,0,0,0,0
35,103,102,17,96,0,0,0,0
35,103,102,17,96,0,0,0,0
35,102,103,17,96,0,0,0,0
35,102,103,17,96,0,0,0,0
35,102,103,17,96,0,0,0,0
35,101,103,17,96,0,0,0,0
35,101,103,17,96,0,0,0,0
35,102,103,17,96,0,0,0,0
35,102,103,17,96,0,0,0,0
35,102,102,17,96,0,0,0,0
35,101,102,17,96,0,0,0,0
35,102,102,17,96,0,0,0,0
35,102,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,18,97,0,0,0,0
35,101,102,18,97,0,0,0,0
35,101,102,18,97,0,0,0,0
35,101,102,18,97,0,0,0,0
35,102,102,18,97,0,0,0,0
35,102,101,18,97,0,0,0,0
35,103,101,18,97,0,0,0,0
35,104,101,18,96,0,0,0,0
35,105,101,18,97,0,0,0,0
35,106,101,18,97,0,0,0,0
35,108,101,18,97,0,0,0,0
35,109,101,18,98,0,0,0,0
35,110,102,18,98,0,0,0,0
35,110,102,18,98,0,0,0,0
35,110,102,18,98,0,0,0,0
35,110,102,18,98,0,0,0,0
35,109,103,18,97,0,0,0,0
35,108,104,18,97,0,0,0,0
35,108,106,17,97,0,0,0,0
35,107,107,17,97,0,0,0,0
35,105,108,17,97,0,0,0,0
35,105,109,17,97,0,0,0,0
35,105,110,17,97,0,0,0,0
35,104,110,17,97,0,0,0,0
35,103,109,17,96,0,0,0,0
35,103,108,17,96,0,0,0,0
35,104,107,17,96,0,0,0,0
35,104,106,17,96,0,0,0,0
35,104,106,17,96,0,0,0,0
35,104,105,17,97,0,0,0,0
35,105,104,16,97,0,0,0,0
35,106,104,17,97,0,0,0,0
35,108,104,17,97,0,0,0,0
35,109,103,17,97,0,0,0,0
35,111,103,17,97,0,0,0,0
35,112,104,17,97,0,0,0,0
35,112,104,17,97,0,0,0,0
35,112,105,17,97,0,0,0,0
35,111,106,17,97,0,0,0,0
35,110,106,17,97,0,0,0,0
35,109,107,17,97,0,0,0,0
35,108,108,17,97,0,0,0,0
35,108,109,17,97,0,0,0,0
35,107,109,17,97,0,0,0,0
35,107,109,17,97,0,0,0,0
35,107,110,17,97,0,0,0,0
35,107,109,17,97,0,0,0,0
35,108,109,17,96,0,0,0,0
35,108,109,17,96,0,0,0,0
35,108,108,17,96,0,0,0,0
35,108,108,17,96,0,0,0,0
35,108,107,17,96,0,0,0,0
35,107,107,17,96,0,0,0,0
35,106,106,17,97,0,0,0,0
35,105,106,17,97,0,0,0,0
35,104,106,17,97,0,0,0,0
35,103,106,18,97,0,0,0,0
35,102,105,18,97,0,0,0,0
35,102,105,18,97,0,0,0,0
35,101,105,18,97,0,0,0,0
35,101,105,18,97,0,0,0,0
35,100,104,17,97,0,0,0,0
35,101,104,17,97,0,0,0,0
35,101,103,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,101,102,17,97,0,0,0,0
35,102,101,17,97,0,0,0,0
35,102,101,17,97,0,0,0,0
35,103,101,17,97,0,0,0,0
35,103,101,17,97,0,0,0,0
35,103,101,17,97,0,0,0,0
35,103,101,17,97,0,0,0,0
35,104,101,18,97,0,0,0,0
35,104,102,18,97,0,0,0,0
35,104,102,18,97,0,0,0,0
35,104,102,18,97,0,0,0,0
35,102,102,18,96,0,0,0,0
35,102,102,18,96,0,0,0,0
35,102,103,18,96,0,0,0,0
35,100,103,18,96,0,0,0,0
35,100,103,18,96,0,0,0,0
35,98,103,18,96,0,0,0,0
35,95,103,18,96,0,0,0,0
35,95,103,18,96,0,0,0,0
35,95,102,18,96,0,0,0,0
35,94,101,18,96,0,0,0,0
35,94,100,18,96,0,0,0,0
35,95,99,18,96,0,0,0,0
35,94,98,18,96,0,0,0,0
35,95,97,18,96,0,0,0,0
35,96,96,18,96,0,0,0,0
35,96,95,18,96,0,0,0,0
35,95,94,18,96,0,0,0,0
35,96,94,18,96,0,0,0,0
35,96,94,18,96,0,0,0,0
35,96,94,18,96,0,0,0,0
35,97,94,18,96,0,0,0,0
35,97,94,18,96,0,0,0,0
35,97,95,18,96,0,0,0,0
35,97,95,18,96,0,0,0,0
35,97,95,18,96,0,0,0,0
35,98,96,18,96,0,0,0,0
35,97,96,18,96,0,0,0,0
35,98,97,18,96,0,0,0,0
35,99,97,17,96,0,0,0,0
35,100,97,17,96,0,0,0,0
35,101,97,17,96,0,0,0,0
35,103,97,17,96,0,0,0,0
35,104,97,16,96,0,0,0,0
35,103,97,16,96,0,0,0,0
35,103,97,16,97,0,0,0,0
35,102,98,16,97,0,0,0,0
35,101,98,16,97,0,0,0,0
35,101,99,16,97,0,0,0,0
35,100,100,16,97,0,0,0,0
35,99,101,16,96,0,0,0,0
35,98,101,16,96,0,0,0,0
35,98,102,16,96,0,0,0,0
35,98,101,16,96,0,0,0,0
35,98,101,16,96,0,0,0,0
35,98,101,16,96,0,0,0,0
35,98,100,16,96,0,0,0,0
35,98,100,16,96,0,0,0,0
35,98,99,16,96,0,0,0,0
35,99,99,16,96,0,0,0,0
35,98,98,16,96,0,0,0,0
35,99,98,16,96,0,0,0,0
35,100,97,16,96,0,0,0,0
35,100,97,16,96,0,0,0,0
35,100,97,16,96,0,0,0,0
35,101,97,16,96,0,0,0,0
35,101,96,17,96,0,0,0,0
35,100,96,17,96,0,0,0,0
35,100,97,17,96,0,0,0,0
35,100,97,17,96,0,0,0,0
35,100,98,17,96,0,0,0,0
35,101,98,17,96,0,0,0,0
35,101,99,17,96,0,0,0,0
35,101,99,17,96,0,0,0,0
35,102,100,17,97,0,0,0,0
35,102,100,17,97,0,0,0,0
